Dependents,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,TotalIncome,IncomeLoanRatio,Loan_Amount_Term_Years,Good_Credit_History,Log_TotalIncome,Log_LoanAmount,Gender_Male,Married_Yes,Education_Not Graduate,Self_Employed_Yes,Property_Area_Semiurban,Property_Area_Urban
3,3.014309505069758,-0.5544873301529852,2.6683839589479,0.2732312961117544,1.0,Y,2.5999146370869255,0.3664949605058333,0.2732312961117546,1,2.585514214724311,2.1412886270149727,True,True,False,False,False,False
0,-0.25203848903093323,0.006414183089175776,-0.21124124943736647,0.2732312961117544,1.0,Y,-0.23548897575097968,-0.21617063388938326,0.2732312961117546,1,-0.10286005996324946,-0.012803201343461017,True,False,False,False,False,False
1,0.8370718261853068,0.7622631734947707,0.16953563762184234,-2.5228356340985316,0.0,N,1.1371203368798086,1.0459127128980634,-2.522835634098531,0,1.6579455705786637,0.43904657575501027,True,True,False,True,False,True
0,0.11083445744980862,0.32414436955379017,0.43131974747504837,0.2732312961117544,1.0,N,0.2516959055891872,-0.09174679539982362,0.2732312961117546,1,0.7266360154111589,0.7002190800772985,True,True,False,False,False,False
0,2.4184770417061197,-0.5544873301529852,6.000181720715977,2.1372759162519452,1.0,Y,2.0363359432465353,-0.5334073535006822,2.1372759162519452,1,2.2810442517733325,3.2878940985738567,True,False,False,True,False,True
0,-0.5552790415979099,0.10525597414221513,-0.8538022463497813,0.2732312961117544,1.0,Y,-0.4775318461877929,0.05228928945711608,0.2732312961117546,1,-0.7155293552304592,-1.1186606035515918,True,False,False,False,False,True
0,-0.4399460599624957,-0.5544873301529852,-0.9013993572321825,0.2732312961117544,1.0,Y,-0.6673541997633986,-0.3353020315221382,0.2732312961117546,1,-1.3985075392462152,-1.2304204768512392,True,False,False,False,True,False
0,-0.31855154378090217,-0.5544873301529852,-1.4368668546591947,-3.4548579441686273,1.0,Y,-0.552531045478073,2.234514588097584,-3.4548579441686265,1,-0.9559506040246454,-3.2788736632267335,True,True,False,True,True,False
0,-0.08329847328593815,-0.5544873301529852,-0.5206224701729736,0.2732312961117544,1.0,Y,-0.330012759980465,-0.08464194971130189,0.2732312961117546,1,-0.3184784013485056,-0.47177243074140923,True,False,False,False,True,False
3,-0.22992207920027855,2.096114333034056,1.716441741299878,0.2732312961117544,1.0,N,0.732217634926292,-0.2784496346069515,0.2732312961117546,1,1.2892404657750118,1.6460327103687429,True,True,False,False,True,False
0,-0.13441195378345122,-0.5544873301529852,-0.7348094691437785,0.2732312961117544,1.0,N,-0.37835935125849685,0.08874726182989057,0.2732312961117546,1,-0.4393925901455563,-0.8634395292591737,False,True,False,False,False,False
2,-0.34197855567559565,0.6425585822540657,-0.6872123582613775,0.2732312961117544,1.0,Y,-0.0323403181692498,0.7034691716154728,0.2732312961117546,1,0.28933934181552545,-0.7696709506980769,True,True,False,True,False,True
0,1.571991933595062,-0.5544873301529852,1.145276410711065,0.2732312961117544,0.0,N,1.2356730037157966,0.30046421204454976,0.2732312961117546,0,1.7375035892667614,1.2784595155269496,True,False,False,False,True,False
2,-0.19715702759930862,-0.06540857165524729,-0.19934197171676618,0.2732312961117544,1.0,N,-0.21611934783510156,-0.19899616432019124,0.2732312961117546,1,-0.06163757541668507,0.0029428789586896007,True,True,True,False,False,False
2,-0.05921616035922526,0.15792599428812537,0.4670175806368492,0.2732312961117544,1.0,N,0.015541402038800948,-0.3346304970082165,0.2732312961117546,1,0.37074367059538343,0.7333760263436212,True,True,False,False,False,False
0,0.0022183113925933404,-0.5544873301529852,0.26472985938664456,0.2732312961117544,1.0,Y,-0.24912519380375792,-0.5042180609273069,0.2732312961117546,1,-0.1324459410972631,0.537931757097833,True,False,False,False,False,True
0,0.25336243191402774,-0.5544873301529852,0.34802480343084646,-2.5228356340985316,1.0,Y,-0.011576077043428444,-0.3025694846384826,-2.522835634098531,1,0.32508487565306815,0.6206894966924292,True,False,False,True,True,False
0,-0.4432225651225927,0.14116735151442666,-0.2826369157609681,0.2732312961117544,1.0,Y,-0.3552707547827701,-0.3301531494535842,0.2732312961117546,1,-0.3806542954476323,-0.10992190212549849,True,True,False,False,True,False
2,1.0408704471433399,-0.5544873301529852,0.49081613607804975,-2.5228356340985316,1.0,Y,0.7333023340895811,0.3225116414972577,-2.522835634098531,1,1.2903340142258517,0.7551848680986367,True,True,False,False,False,True
0,-0.5035102600683774,0.9797835164350234,-0.5444210256141742,0.2732312961117544,1.0,Y,-0.0323403181692498,0.4566997597269692,0.2732312961117546,1,0.28933934181552545,-0.5117562072339227,False,True,False,False,True,False
2,1.550203174280417,-0.5544873301529852,-0.9013993572321825,0.2732312961117544,1.0,Y,1.215063719613302,4.304915207538065,0.2732312961117546,1,1.7211490978760862,-1.2304204768512392,False,True,False,False,False,True
1,-0.6332598644082182,-0.06711863724440022,-1.3773704660561934,0.2732312961117544,1.0,Y,-0.6293897290482775,1.2186534771612971,0.2732312961117546,1,-1.240079578403935,-2.9202137271354696,True,True,False,False,False,True
0,0.753029468828819,0.015306524152771011,0.9429886894608602,0.2732312961117544,1.0,N,0.7192012449668219,0.026420358801476182,0.2732312961117546,1,1.2760668352191116,1.1305703164157326,False,False,False,False,False,False
0,-0.08903235731610788,-0.2706164423535989,-0.2469390825991673,0.2732312961117544,1.0,Y,-0.20682192643548006,-0.14879576425398658,0.2732312961117546,1,-0.042174731570156554,-0.06078440959636888,True,True,False,False,True,False
0,0.143108033276764,-0.5544873301529852,-0.3302340266433692,0.2732312961117544,0.0,N,-0.11586215374251632,0.057023538578368275,0.2732312961117546,0,0.1380867458972512,-0.17733654659761747,True,False,False,False,False,False
0,-0.4630454213411795,0.7280618617117122,0.07434141585704014,0.2732312961117544,1.0,Y,-0.10811430257616507,-0.2520092827511173,0.2732312961117546,1,0.15265371207363831,0.3351205302800961,True,True,False,True,False,False
0,0.6163992036527745,-0.5544873301529852,1.1690749661522655,0.2732312961117544,1.0,N,0.33180868664925917,-0.35888150560153537,0.2732312961117546,1,0.8332347458375219,1.2951736030945988,True,False,False,False,False,True
2,-0.511537697710615,-0.5544873301529852,-0.3897304152463706,0.2732312961117544,1.0,N,-0.7350704189573086,-0.8308660763394522,0.2732312961117546,1,-1.7202495498995833,-0.26486531719390427,True,True,True,False,False,False
0,-0.35213572167189633,-0.5544873301529852,-1.1393849116441879,0.2732312961117544,1.0,Y,-0.5842972352601131,0.35686438070901705,0.2732312961117546,1,-1.068105168216762,-1.905067770582251,True,False,False,False,False,True
3,5.667623383716302,-0.5544873301529852,5.405217834685963,-2.5228356340985316,0.0,Y,5.1095985868914235,0.43144896021097096,-2.522835634098531,0,3.538602432308868,3.124939437458846,True,True,False,False,True,False
1,0.09772843680942066,-0.5544873301529852,0.16953563762184234,0.2732312961117544,1.0,Y,-0.15878524920410228,-0.36281837730439526,0.2732312961117546,1,0.05522299468401092,0.43904657575501027,True,True,False,False,False,False
1,0.6773421996305785,-0.5544873301529852,0.49081613607804975,0.2732312961117544,1.0,Y,0.3894526993269125,0.002407471562667103,0.2732312961117546,1,0.9062802353813393,0.7551848680986367,True,True,False,False,False,True
0,-0.39702384236522514,0.15792599428812537,-0.3064354712021687,0.2732312961117544,1.0,Y,-0.30397998006152477,-0.23871949273124324,0.2732312961117546,1,-0.256524983798272,-0.14335063876429482,True,False,False,False,False,False
0,-0.13441195378345122,1.3693364576440608,1.2999670210788685,0.2732312961117544,1.0,Y,0.4932739049560193,-0.2920912498981108,0.2732312961117546,1,1.0309303078180874,1.3847296321491551,True,True,False,False,True,False
0,-0.5800166555566422,-0.19845167449134524,-0.5682195810553747,0.2732312961117544,1.0,Y,-0.6385321934245719,-0.5779826938437481,0.2732312961117546,1,-1.277000851305842,-0.5525397120498465,True,True,True,False,True,False
0,0.4144026605327949,-0.5544873301529852,1.537952575490874,0.2732312961117544,1.0,N,0.1407466768870372,-0.5939992964775817,0.2732312961117546,1,0.5679758411857375,1.5381182570038616,True,True,False,False,False,True
1,-0.37916688924269654,-0.11671053932983518,-0.2945361934815684,0.2732312961117544,0.0,N,-0.4115201542504802,-0.4022945933849635,0.2732312961117546,0,-0.5271843039824528,-0.12656776816830648,True,True,False,False,True,False
2,-0.20256326111346865,-0.059594348652127316,0.1457370821806418,0.2732312961117544,1.0,Y,-0.21859866020833396,-0.41594413959012405,0.2732312961117546,1,-0.06686269614367413,0.41355740303033994,True,True,False,False,False,False
0,0.6421197691595358,-0.5544873301529852,-0.841902968629181,-2.5228356340985316,1.0,Y,0.35613693931160206,1.9533490384662613,-2.522835634098531,1,0.864418171509649,-1.0916521654395093,True,True,False,False,False,True
0,-0.27792287979569946,0.52832620089865,0.43131974747504837,0.2732312961117544,1.0,Y,-0.023507767839609374,-0.35494550178093,0.2732312961117546,1,0.3046296531103457,0.7002190800772985,True,True,False,False,False,False
0,-0.13441195378345122,-0.5544873301529852,-0.4016296929669709,0.2732312961117544,1.0,N,-0.37835935125849685,-0.27358115640958813,0.2732312961117546,1,-0.4393925901455563,-0.2828311362010103,False,True,False,False,False,False
0,-0.48565330694584874,0.5854423915763578,-0.19934197171676618,0.2732312961117544,1.0,Y,-0.194115450522664,-0.16937263008587286,0.2732312961117546,1,-0.015904783483144384,0.0029428789586896007,True,True,False,False,False,False
0,-0.5187460090628284,-0.5544873301529852,-0.9846943012763844,2.1372759162519452,0.0,N,-0.7418885279836976,-0.42557317407233375,2.1372759162519452,0,-1.7560016940803826,-1.4420732730843306,True,False,False,False,True,False
2,0.42537895281911986,-0.5544873301529852,0.6455067464458534,0.2732312961117544,1.0,Y,0.1511287974499479,-0.2940982749603214,0.2732312961117546,1,0.5834176946519454,0.8915255855732974,True,True,False,False,True,False
0,-0.5870611416508507,0.05053387528932137,-0.6039174142171756,0.2732312961117544,1.0,Y,-0.5323866324455597,-0.3596090909089876,0.2732312961117546,1,-0.8882211462489924,-0.6152864248387256,True,True,True,False,False,False
3,7.594863718885352,-0.5544873301529852,6.59514560674599,-0.6587910139583409,1.0,Y,6.932513009310547,0.6290890802905759,-0.6587910139583406,1,4.0120295333405,3.438784457305025,True,True,False,False,False,True
3,-0.30823055252659665,-0.5544873301529852,-0.7705073023055794,-2.5228356340985316,1.0,N,-0.5427687530084705,-0.2086637553619646,-2.522835634098531,1,-0.9228157986688117,-0.9367087503711017,True,True,True,False,False,False
0,0.04989146147200457,1.3693364576440608,0.49081613607804975,0.2732312961117544,1.0,Y,0.6676005561989226,0.2613470772555873,0.2732312961117546,1,1.2228925091863956,0.7551848680986367,True,True,False,False,True,False
0,-0.17356619044661029,-0.302765675429674,-0.6991116359819778,0.2732312961117544,1.0,N,-0.30134571066496535,0.19206483178201442,0.2732312961117546,1,-0.2503707865839576,-0.7927119559243119,True,True,True,True,True,False
0,-0.31232618397671785,0.11722643326628564,-0.3540325820845698,0.2732312961117544,1.0,Y,-0.2423070847773688,-0.10766852356650224,0.2732312961117546,1,-0.1175934164562073,-0.2118985141187817,True,True,False,False,False,False
2,-0.5502004585997595,-0.0007680923852665297,-0.5325217478935739,0.2732312961117544,1.0,Y,-0.5207648556960329,-0.3993088502432196,0.2732312961117546,1,-0.8502535195499213,-0.4916663179655089,True,True,False,False,False,False
3,0.01843701193507345,3.3102609013326365,4.155793674022934,0.2732312961117544,0.0,N,1.5172299151010011,-0.4540465840113922,0.2732312961117546,0,1.9474665184477582,2.733392083331502,True,True,False,False,True,False
1,-0.2708783937014909,-0.5544873301529852,-0.3540325820845698,0.2732312961117544,1.0,Y,-0.5074385516899087,-0.5042715523217352,0.2732312961117546,1,-0.8076620787293439,-0.2118985141187817,True,True,False,False,True,False
0,-0.5030187842943628,-0.05822629618080497,-0.5206224701729736,2.1372759162519452,0.0,N,-0.5021700128967899,-0.3771708058211476,2.1372759162519452,0,-0.7910923611264618,-0.47177243074140923,True,False,True,False,False,True
1,0.1632585400113605,1.925107774118763,0.40752119203384785,0.2732312961117544,0.0,N,1.0266359792476396,0.6717411871699851,0.2732312961117546,0,1.5644552107025487,0.6778110824203202,True,True,False,False,False,True
0,-0.5713339168823851,1.1771250854232715,-0.9370971903939832,0.2732312961117544,1.0,N,-0.007082323366944716,1.409896758060048,0.2732312961117546,1,0.3327301040776031,-1.318453166211112,True,False,False,False,False,False
0,-0.13162692439736878,-0.5544873301529852,-0.8657015240703816,-2.5228356340985316,1.0,Y,-0.37572508186193737,0.312339640725552,-2.522835634098531,1,-0.43259516569336787,-1.1460315818489057,True,True,False,False,True,False
1,4.659606571212462,-0.5544873301529852,1.3594634096818698,0.2732312961117544,1.0,N,4.156148022360238,2.1433827750349908,0.2732312961117546,1,3.231886568380158,1.4241720082377487,True,True,False,False,True,False
0,-0.2913565509520971,-0.5544873301529852,-0.44922680384937197,0.2732312961117544,1.0,Y,-0.5268081796057869,-0.471575550910941,0.2732312961117546,1,-0.8698986892055661,-0.3563204325672111,False,True,False,False,True,False
0,5.52804426389617,1.0700749795422981,-0.3064354712021687,0.2732312961117544,1.0,Y,5.713621063820168,8.465275542725493,0.2732312961117546,1,3.709358894206423,-0.14335063876429482,True,True,False,True,True,False
1,-0.5284116992851144,-0.5544873301529852,-0.9489964681145835,-0.6587910139583409,0.0,N,-0.7510309923599922,-0.4918998710074238,-0.6587910139583406,0,-1.8050613588698334,-1.3486627152890505,True,True,False,True,False,False
0,-0.49482752139412034,0.1767367157688076,-1.0441906898793858,0.2732312961117544,1.0,Y,-0.38796668670477236,0.7046312418534071,0.2732312961117546,1,-0.4643986281871361,-1.6079457575909744,True,True,False,False,False,False
0,-0.7748048873244083,1.256814141877798,0.26472985938664456,0.2732312961117544,1.0,Y,-0.16343395990391302,-0.41547583757097944,0.2732312961117546,1,0.04601999115880204,0.537931757097833,True,True,False,True,False,False
0,0.6429388954495601,-0.5544873301529852,0.50271541379865,-2.5228356340985316,1.0,Y,0.3569117244282372,-0.035005983189232,-2.522835634098531,1,0.8654026255762788,0.7660024386492361,True,True,False,False,False,False
0,-0.08493672586598665,-0.5544873301529852,-1.1631834670853884,0.2732312961117544,1.0,Y,-0.33156233021373527,1.3302049029811136,0.2732312961117546,1,-0.3222328539475466,-1.9866429390908262,True,False,True,False,False,False
0,1.0806799848385182,-0.5544873301529852,0.21713274850424344,0.2732312961117544,1.0,N,0.7709568907580483,0.5988668864082178,0.2732312961117546,1,1.3278976302744856,0.48908852927322977,True,False,False,False,True,False
0,0.10313467032358069,-0.5544873301529852,0.16953563762184234,0.2732312961117544,1.0,N,-0.15367166743431046,-0.3572595914647826,0.2732312961117546,1,0.06529330993876405,0.43904657575501027,True,True,True,False,False,True
0,-0.25318526583696715,-0.5544873301529852,-0.8300036909085807,0.2732312961117544,1.0,Y,-0.49070319317059,-0.014682186456584076,0.2732312961117546,1,-0.7555375200510852,-1.06499678892756,True,False,False,False,True,False
0,-0.19863145492135226,-0.5544873301529852,-0.3064354712021687,0.2732312961117544,1.0,Y,-0.43910250440269066,-0.4341637856425652,0.2732312961117546,1,-0.60354704192681,-0.14335063876429482,True,False,False,False,False,False
1,-0.3732691799545219,0.32893255320341835,0.2885284148278451,0.2732312961117544,1.0,N,-0.2040327000155936,-0.46823336760541184,0.2732312961117546,1,-0.03637587793062259,0.5619215310517007,True,True,False,False,True,False
0,0.47993276373473476,0.7280618617117122,0.49081613607804975,0.2732312961117544,1.0,Y,0.7838183236941914,0.36953911306042864,0.2732312961117546,1,1.3405539458108355,0.7551848680986367,True,False,False,False,False,False
0,-0.5728083442044287,0.25437369351635064,-0.3064354712021687,0.2732312961117544,1.0,Y,-0.42655098551320164,-0.41600898320470153,0.2732312961117546,1,-0.5684035068616322,-0.14335063876429482,False,False,True,False,False,True
0,-0.3255960298751107,0.4086216096579449,-0.3897304152463706,0.2732312961117544,1.0,Y,-0.12283521979223246,0.10906077619161735,0.2732312961117546,1,0.12487693820080964,-0.26486531719390427,False,True,False,False,True,False
0,0.9168547268336686,-0.5544873301529852,-0.7467087468643788,0.2732312961117544,1.0,N,0.6159998674310232,2.1779397968620224,0.2732312961117546,1,1.16813236384632,-0.8875712578419739,True,False,False,True,False,True
1,-0.45927744040706797,0.30054546442347974,-0.6634138028201769,0.2732312961117544,1.0,Y,-0.2982465701984249,0.14641305275802824,0.2732312961117546,1,-0.24315686205767392,-0.724355590996497,True,True,True,False,True,False
2,-0.07871136606180236,-0.5544873301529852,0.240931303945444,0.2732312961117544,0.0,Y,-0.3256739633273083,-0.5740310571188363,0.2732312961117546,0,-0.3080065889488746,0.5136563838905184,True,False,False,False,True,False
3,-0.23123268126431734,-0.5544873301529852,-0.21124124943736647,-2.5228356340985316,1.0,N,-0.46993895204476865,-0.5342541008916807,-2.522835634098531,1,-0.692855814254772,-0.012803201343461017,True,True,True,False,False,True
1,-0.3118347082027033,-0.18408712354246062,-0.12794630539316454,0.2732312961117544,1.0,Y,-0.37835935125849685,-0.4595979782736063,0.2732312961117546,1,-0.4393925901455563,0.09494828640563074,True,True,True,False,False,True
2,-0.24351957561468104,-0.5544873301529852,-0.2588383603197676,0.2732312961117544,1.0,Y,-0.4815607287942955,-0.5236700995283208,0.2732312961117546,1,-0.7276748727428893,-0.07703236222851359,True,True,True,False,True,False
0,-0.1630813739342999,-0.5544873301529852,-0.3064354712021687,0.2732312961117544,1.0,Y,-0.40547683034072624,-0.38552684577816504,0.2732312961117546,1,-0.5108689482349054,-0.14335063876429482,False,False,True,False,True,False
0,-0.35377397425194484,-0.5544873301529852,-0.7824065800261797,0.2732312961117544,1.0,Y,-0.5858468054933834,-0.2873619667527651,0.2732312961117546,1,-1.0737553330637282,-0.9617287853353964,False,False,False,False,False,True
0,-0.23401771065039978,0.3111478710762279,-1.0798885230411865,0.2732312961117544,1.0,Y,-0.08037699540062758,1.777272058932564,0.2732312961117546,1,0.20387605620515126,-1.714358106087577,True,False,True,False,False,False
0,-0.4791002966256548,-0.5544873301529852,-1.0322914121587854,0.2732312961117544,1.0,Y,-0.7043889283385576,-0.2529930524257034,0.2732312961117546,1,-1.5674576282273258,-1.5736742405035302,True,False,False,False,False,True
0,-0.325268379359101,-0.5544873301529852,-0.22314052715796673,0.2732312961117544,1.0,N,-0.558884283434481,-0.6493143041167455,0.2732312961117546,1,-0.9778402038823988,-0.028671820467587802,True,False,False,False,True,False
0,0.753029468828819,-0.5544873301529852,0.8120966345342572,0.2732312961117544,1.0,N,0.4610428441039981,-0.11210499200826164,0.2732312961117546,1,0.9931307700565885,1.0288250399796153,False,False,False,False,True,False
3,-0.3233024762630428,-0.12697093286475275,-0.21124124943736647,0.2732312961117544,0.0,N,-0.36332851999577537,-0.3896133703579196,0.2732312961117546,0,-0.400940822267677,-0.012803201343461017,True,True,False,False,True,False
1,0.3904841728640869,-0.5544873301529852,1.1214778552698643,0.2732312961117544,1.0,Y,0.11812295148129155,-0.4972224519248715,0.2732312961117546,1,0.5338697710264264,1.2616072934381741,True,True,False,True,False,True
3,0.04907233518198032,-0.5544873301529852,-0.18744269399616592,0.2732312961117544,1.0,Y,-0.20480748513222874,-0.19284914560475913,0.2732312961117546,1,-0.037984834597569135,0.018568298456255856,True,True,True,True,False,False
0,-0.36540556757028914,0.478734298813215,-0.10414774995196399,0.2732312961117544,1.0,Y,-0.1287235866786594,-0.15624491160808038,0.2732312961117546,1,0.11364750494296573,0.12471680438712059,True,True,False,False,False,True
3,-0.254495867901006,-0.21828843532551923,-0.5444210256141742,0.2732312961117544,1.0,Y,-0.33962009542674054,-0.07576788009069489,0.2732312961117546,1,-0.3418807184652582,-0.5117562072339227,True,True,True,False,True,False
0,-0.8606493225189494,0.061136281942069534,-0.12794630539316454,0.2732312961117544,1.0,N,-0.7863611936785538,-0.9846518066220343,0.2732312961117546,1,-2.0080168046720632,0.09494828640563074,True,True,False,False,False,False
0,-0.2746463746356025,0.052585953996304884,-0.17554341627556563,0.2732312961117544,1.0,Y,-0.23595384682096077,-0.24309009331813636,0.2732312961117546,1,-0.10386086049297447,0.03407489232129134,True,True,False,False,True,False
2,-0.06609682119542894,-0.5544873301529852,-0.8776008017909819,0.2732312961117544,0.0,N,-0.31374227253112735,0.4840369166507174,0.2732312961117546,0,-0.2795132689130268,-1.1737749658209815,True,True,False,False,True,False
2,-0.1835595311849061,0.26052992963730115,-0.22314052715796673,0.2732312961117544,1.0,Y,-0.055583871668303565,0.03885917162591497,0.2732312961117546,1,0.2484825215939325,-0.028671820467587802,False,True,False,False,True,False
0,-0.521367213190906,-0.5544873301529852,-1.0203921344381852,0.2732312961117544,0.0,N,-0.74436784035693,-0.386066970440858,0.2732312961117546,0,-1.769177012495806,-1.5399692207850493,True,True,False,False,False,True
2,-0.22844765187823488,0.032749193162130895,-0.3540325820845698,0.2732312961117544,1.0,Y,-0.20124347359570716,-0.046242572298158285,0.2732312961117546,1,-0.03059527884481362,-0.2118985141187817,True,True,False,False,True,False
0,-0.39849826968726876,0.40007128171218026,-0.020852805907762065,0.2732312961117544,1.0,Y,-0.19566502075593425,-0.29580857901797103,0.2732312961117546,1,-0.019088387135110886,0.22561194869847703,True,False,False,False,True,False
0,0.35624469394107333,-0.2090540811440934,0.34802480343084646,0.2732312961117544,1.0,Y,0.24224352716623865,-0.050167300745406554,0.2732312961117546,1,0.7136404939508261,0.6206894966924292,True,True,False,False,True,False
0,0.13868475131063304,-0.5544873301529852,-0.21124124943736647,0.2732312961117544,1.0,Y,-0.120045993372346,-0.05954658701779611,0.2732312961117546,1,0.1301722700146884,-0.012803201343461017,True,True,False,False,True,False
0,-0.3527910227039157,-0.5544873301529852,0.2885284148278451,0.2732312961117544,1.0,N,-0.5849170633534213,-0.8580655119606584,0.2732312961117546,1,-1.0703631483678544,0.5619215310517007,True,True,False,False,False,False
0,-0.10951051456671408,-0.5544873301529852,-0.09224847223136372,0.2732312961117544,1.0,N,-0.35480588371278904,-0.4496660745347955,0.2732312961117546,1,-0.37949072874284107,0.13943966449561124,True,True,True,True,False,True
2,0.13868475131063304,0.025224904569858004,0.7644995236518561,0.2732312961117544,1.0,Y,0.1426061611669615,-0.3523243029310349,0.2732312961117546,1,0.5707511094114797,0.9905308203319032,True,True,False,False,True,False
0,-0.10574253363260254,-0.5544873301529852,0.1457370821806418,2.1372759162519452,1.0,Y,-0.35124187217626746,-0.5619494053176001,2.1372759162519452,1,-0.37059446091413417,0.41355740303033994,True,True,False,False,True,False
0,0.1632585400113605,-0.5544873301529852,0.6455067464458534,0.2732312961117544,1.0,Y,-0.09680243987329223,-0.5099799623241439,0.2732312961117546,1,0.173716093231062,0.8915255855732974,True,False,False,True,False,False
1,-0.4771343935295966,0.14800761387103836,-0.49682391473177306,0.2732312961117544,1.0,Y,-0.38424771814492376,-0.1995922112866765,0.2732312961117546,1,-0.45467843543441633,-0.43255762089003547,True,True,False,False,True,False
0,-0.2764484524736558,-0.5544873301529852,-1.2345791334089902,-2.5228356340985316,1.0,Y,-0.5127070904830275,0.9701776835554049,-2.522835634098531,1,-0.8243826742509139,-2.252991502205808,True,True,False,False,False,False
0,-0.36278436344221154,0.33406274997087715,-0.3064354712021687,0.2732312961117544,1.0,Y,-0.1917910951727586,-0.07644693760762265,0.2732312961117546,1,-0.011139703065555217,-0.14335063876429482,True,False,True,False,False,False
0,0.47993276373473476,-0.5544873301529852,1.5974489640938754,0.2732312961117544,1.0,Y,0.20272948621784725,-0.5692643579952941,0.2732312961117546,1,0.6582965848709662,1.574727988419335,False,False,False,False,True,False
1,-0.3683544222143764,0.05395400646762723,-0.06844991679016317,0.2732312961117544,1.0,Y,-0.323969436070711,-0.42449425904861326,0.2732312961117546,1,-0.3039089458261843,0.16857026372749884,True,True,False,False,True,False
1,0.015815807806995857,-0.1235508016864469,0.2885284148278451,0.2732312961117544,1.0,Y,-0.04101791147556321,-0.30138901615638025,0.2732312961117546,1,0.27419226534579993,0.5619215310517007,True,True,False,False,False,False
0,0.056116821276188854,-0.5544873301529852,1.2999670210788685,0.2732312961117544,1.0,N,-0.19814433312916666,-0.7647867623309542,0.2732312961117546,1,-0.02419366132258673,1.3847296321491551,True,True,False,False,False,True
0,-0.3178962427488828,-0.5544873301529852,-0.2826369157609681,0.2732312961117544,1.0,Y,-0.5519112173847649,-0.6099535870257532,0.2732312961117546,1,-0.9538289375534913,-0.10992190212549849,False,False,False,True,False,True
1,-0.26072122770519024,-0.5544873301529852,-0.4016296929669709,0.2732312961117544,1.0,Y,-0.4978312162436332,-0.4586220909917727,0.2732312961117546,1,-0.7775580909767779,-0.2828311362010103,False,False,False,False,False,False
1,-0.3421423809336005,-0.5544873301529852,-0.5920181364965753,0.2732312961117544,1.0,Y,-0.5748448568371647,-0.44666904093004345,0.2732312961117546,1,-1.0340106171249936,-0.594155590493605,True,True,False,False,True,False
2,0.06807606511054287,1.1555782589999446,-0.3064354712021687,0.2732312961117544,1.0,Y,0.5879526462088316,1.0513921471742258,0.2732312961117546,1,1.137668287230196,-0.14335063876429482,True,True,False,False,False,False
1,-0.47402171362750445,0.12372468250506677,-0.06844991679016317,-2.5228356340985316,1.0,N,-0.3923054833579291,-0.5093168151196088,-2.522835634098531,1,-0.47580426812538823,0.16857026372749884,True,True,True,False,False,True
0,-0.3994812212352979,1.3953294545991854,0.11003924901884096,-4.386880254238722,1.0,Y,0.2543301749857466,0.13305166659264991,-4.386880254238721,1,0.7302413911897344,0.3747160902523562,True,False,False,False,False,True
2,0.13868475131063304,-0.10987027697322346,-0.44922680384937197,0.2732312961117544,1.0,Y,0.08139813695278661,0.5049981887880483,0.2732312961117546,1,0.4771205382675939,-0.3563204325672111,True,True,False,True,False,False
0,-0.3272342824551592,0.956184611304713,-0.2707376380403678,0.2732312961117544,1.0,Y,0.12370140432106445,0.3374677362532472,0.2732312961117546,1,0.5423385122157226,-0.09341082190198383,True,True,True,False,True,False
0,0.10591969970966313,0.9274555094069438,-0.3064354712021687,-2.5228356340985316,1.0,N,0.5203913840382487,0.9536700007185644,-2.522835634098531,1,1.0621409724265156,-0.14335063876429482,True,False,False,True,False,True
2,0.7043733672013787,-0.5544873301529852,-0.4016296929669709,0.2732312961117544,1.0,Y,0.4150206081758716,0.9552250498949314,0.2732312961117546,1,0.9377719234507333,-0.2828311362010103,True,True,False,False,False,True
1,0.1973341936763692,-0.5544873301529852,-0.10414774995196399,-2.5228356340985316,1.0,Y,-0.06457137902127102,-0.07488450068283972,-2.522835634098531,1,0.23243759828218902,0.12471680438712059,True,True,True,False,False,True
1,-0.4130787176497004,0.07584284600878473,-0.2707376380403678,2.1372759162519452,1.0,Y,-0.3563554539460593,-0.340098266559644,2.1372759162519452,1,-0.38337215510130573,-0.09341082190198383,True,True,False,False,True,False
0,-0.588863219488904,0.08439317395454939,-0.6634138028201769,0.2732312961117544,1.0,Y,-0.5187504143927816,-0.27767436389624806,0.2732312961117546,1,-0.8437515577944724,-0.724355590996497,True,True,False,False,False,True
0,-0.6119625808675878,0.7759436982079941,0.6574060241664537,0.2732312961117544,0.0,N,-0.22727625351464736,-0.6273001706532174,0.2732312961117546,0,-0.08526859913825124,0.9016452453828202,True,True,True,False,True,False
2,-0.32379395203705735,-0.5544873301529852,-0.09224847223136372,0.2732312961117544,1.0,N,-0.5574896702245379,-0.7048685145592913,0.2732312961117546,1,-0.9730127674411481,0.13943966449561124,False,False,False,False,False,True
0,-0.4620624697931504,0.1866550961858946,-0.49682391473177306,0.2732312961117544,1.0,Y,-0.35248152836288366,-0.1466433724305674,0.2732312961117546,1,-0.37368392894300007,-0.43255762089003547,True,False,True,True,False,False
1,-0.44928409966877214,1.8741478195620058,1.585549686373275,-2.5228356340985316,1.0,Y,0.4241630725521661,-0.42798250766967344,-2.522835634098531,1,0.9489027764011176,1.5674584360978452,True,True,True,False,True,False
